MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow,Latitude,Longitude,EsConfortable
17.8,23.7,0.0,5.640000000000001,8.82,61.0,6.0,30.0,79.0,52.0,1011.3,1010.6,5.0,3.4,19.0,23.4,0,5.2,1,-33.2809,151.5787,0
4.5,16.3,1.4,2.3200000000000003,7.719999999999999,26.0,7.0,13.0,65.0,50.0,1027.5,1025.3,8.0,4.6,10.7,15.1,1,0.0,0,-37.8289,140.7821,0
9.6,18.4,0.0,2.76,8.239999999999998,61.0,30.0,31.0,57.0,40.0,1010.4,1011.6,8.0,5.0,12.1,16.2,0,0.0,0,-36.0737,146.9135,0
12.5,19.3,0.0,9.2,9.6,72.0,44.0,35.0,49.0,27.0,1015.0,1014.7,1.0,2.0,14.8,18.7,0,0.0,0,-32.7944,151.8347,0
22.5,26.2,0.0,10.2,11.3,44.0,11.0,17.0,49.0,56.0,1006.6,1008.6,2.4,3.2,24.8,22.0,0,0.0,0,-34.9285,138.6007,0
5.5,12.4,2.2,0.6,3.6,22.0,0.0,15.0,94.0,90.0,1031.4,1030.3,8.0,8.0,8.9,10.7,1,1.4,1,-38.3598,141.6032,0
-2.0,15.4,0.0,3.2,8.4,37.0,15.0,13.0,67.0,39.0,1019.8,1018.5,2.8,5.0,11.0,14.5,0,0.0,0,-35.4244,149.0888,0
16.8,22.6,0.4,2.6,3.9,67.0,31.0,22.0,68.0,56.0,1011.3,1005.4,8.0,8.0,19.3,22.4,0,14.8,1,-29.4648,149.8343,0
4.2,20.0,0.0,4.0,9.1,33.0,7.0,15.0,63.0,43.0,1020.9,1018.0,1.0,6.0,12.9,18.8,0,0.0,0,-38.1026,147.0654,0
-0.1,12.6,0.0,1.2600000000000002,5.66,28.0,0.0,11.0,99.0,66.0,1032.9,1031.2,6.0,3.0,3.4,12.0,0,0.2,0,-37.5622,143.8503,0
17.2,28.1,1.6,8.92,8.959999999999999,33.0,15.0,20.0,68.0,43.0,1021.7,1020.9,3.4,2.0,21.7,27.0,1,0.0,0,-33.8789,150.743,1
24.8,26.9,15.2,9.0,0.1,48.0,20.0,31.0,93.0,100.0,1007.6,1005.0,8.0,8.0,25.3,24.0,1,86.4,1,-16.9186,145.7781,0
2.5,15.0,0.0,3.64,7.779999999999999,17.0,0.0,7.0,92.0,69.0,1026.92,1025.0,3.2,6.2,5.6,14.3,0,0.0,0,-41.4332,147.1572,0
7.5,24.9,0.0,2.4,9.1,17.0,6.0,7.0,100.0,51.0,1032.2,1028.7,1.0,7.0,11.6,24.5,0,0.0,0,-37.7037,145.0831,0
16.7,28.8,0.0,5.799999999999999,10.2,30.0,6.0,7.0,69.0,41.0,1017.6,1014.6,4.2,3.2,18.6,27.5,0,0.0,0,-34.9285,138.6007,1
15.5,19.3,0.6,2.6,9.1,46.0,22.0,26.0,74.0,63.0,1012.7,1011.8,2.0,3.0,17.5,18.6,0,0.2,0,-29.0408,167.9547,0
8.9,19.4,0.0,3.0,9.6,43.0,19.0,22.0,45.0,39.0,1012.5,1012.8,1.0,2.0,16.5,18.6,0,0.0,0,-30.2962,153.114,0
-2.4,16.3,0.0,2.4,9.84,24.0,0.0,11.0,87.0,29.0,1021.8,1018.5,0.2,0.8,4.5,16.0,0,0.0,0,-37.8232,145.0078,0
8.7,22.5,1.0,3.4800000000000004,6.7,22.0,0.0,11.0,100.0,60.0,1028.0,1025.9,4.4,3.8,13.1,21.6,0,0.0,0,-34.0278,115.1058,0
9.3,25.1,0.0,2.0,7.6,20.0,2.0,4.0,89.0,40.0,1026.8,1022.9,8.0,2.0,13.5,24.3,0,0.0,0,-37.7037,145.0831,0
3.0,19.2,0.0,4.4,10.1,19.0,6.0,4.0,80.0,51.0,1019.5,1017.3,2.0,2.6,9.6,17.3,0,0.2,0,-41.4332,147.1572,0
18.9,30.6,0.0,5.4,9.98,39.0,11.0,24.0,57.0,46.0,1011.8,1009.4,1.0,6.0,24.0,28.9,0,0.0,0,-36.757,144.2794,0
9.6,34.2,0.0,8.0,13.3,52.0,9.0,28.0,23.0,10.0,1013.8,1011.7,2.0,1.0,25.7,33.5,0,0.0,0,-34.4747,138.9961,0
12.7,15.8,0.8,14.6,10.36,39.4,17.0,18.4,61.0,44.2,1020.2,1018.4,8.0,6.4,13.5,18.72,0,0.0,0,-35.0228,117.8814,1
22.7,33.5,0.0,6.0,11.6,20.0,11.0,13.0,66.0,53.0,1015.8,1011.8,2.0,1.0,27.8,32.3,0,0.0,0,-27.4698,153.0251,0
9.6,14.3,32.6,3.960000000000001,2.22,50.0,22.0,31.0,83.0,70.0,1021.3,1020.2,3.0,5.0,11.5,13.6,1,0.2,0,-34.4278,150.8931,0
6.1,14.3,4.8,3.4,6.5,41.0,17.0,24.0,73.0,49.0,1021.2,1020.7,2.0,6.0,10.2,13.6,1,0.2,0,-37.669,144.841,0
11.3,30.7,0.0,9.2,13.5,65.0,44.0,9.0,40.0,25.0,1015.7,1011.6,0.0,1.0,22.2,29.3,0,0.0,0,-37.669,144.841,0
13.6,23.7,0.0,1.2,4.1,35.0,11.0,17.0,94.0,54.0,1013.7,1010.6,5.0,7.0,15.2,22.4,0,1.6,1,-37.8289,140.7821,0
26.7,34.4,0.0,7.0,11.9,54.0,11.0,11.0,76.0,59.0,1003.4,999.8,3.0,6.0,30.3,34.2,0,3.2,1,-19.259,146.8169,0
3.7,23.6,0.0,6.6,12.0,39.0,17.0,15.0,51.0,35.0,1023.8,1019.8,0.6,1.4,17.0,23.1,0,0.0,0,-31.669,116.0197,0
8.2,21.9,0.0,3.5200000000000005,9.14,39.4,12.4,19.8,79.0,40.0,1016.9,1013.3,7.0,5.6,11.5,20.9,0,0.0,0,-25.3444,131.0369,0
4.1,19.9,0.0,3.7,9.64,28.0,6.0,11.0,59.0,33.0,1024.56,1020.98,0.2,0.8,12.8,18.8,0,0.0,0,-33.7511,150.6942,0
-1.7,12.6,0.0,2.16,5.739999999999999,24.0,0.0,13.0,99.0,61.0,1026.5,1022.5,5.4,5.6,1.0,11.6,0,0.0,0,-35.4244,149.0888,0
9.3,20.5,0.0,3.2,0.0,17.0,6.0,9.0,70.0,53.0,1026.7,1022.2,7.0,7.0,14.2,19.1,0,0.0,0,-27.4698,153.0251,0
19.1,31.2,5.2,8.6,10.7,69.0,22.0,39.0,71.0,48.0,1011.7,1008.5,6.0,2.0,23.3,29.9,1,1.0,0,-33.9399,151.1753,0
9.2,15.9,2.4,5.5,8.7,46.0,20.0,26.0,82.0,41.0,1012.2,1011.6,8.0,5.0,10.0,14.8,1,0.0,0,-34.208,142.1246,0
10.1,17.6,0.4,0.0,2.6,15.0,6.0,4.0,98.0,60.0,1017.9,1015.4,8.0,7.0,11.6,16.6,0,0.2,0,-37.7037,145.0831,0
-2.5,19.1,0.0,5.5600000000000005,9.32,28.6,9.4,9.4,66.0,31.0,1023.96,1022.56,1.0,2.4,10.5,18.9,0,0.0,0,-32.9829,121.6309,0
10.3,19.7,0.0,2.2,10.8,33.0,15.0,22.0,84.0,76.0,1017.3,1016.5,2.0,6.6,13.8,17.0,0,0.4,0,-38.3598,141.6032,0
8.3,24.6,0.0,6.24,9.32,37.0,19.0,20.0,64.0,53.0,1017.06,1014.72,2.6,3.0,18.9,21.6,0,0.0,0,-32.9829,121.6309,0
20.3,40.4,0.0,12.0,10.1,41.0,13.0,19.0,33.0,17.0,1013.4,1011.0,6.0,6.0,25.2,37.2,0,0.0,0,-34.4747,138.9961,0
8.7,16.5,2.8,3.64,7.080000000000001,20.0,0.0,0.0,84.0,62.0,1029.3,1028.9,5.8,5.6,10.4,14.2,1,0.0,0,-34.9799,116.7314,0
3.9,18.7,0.0,4.0,10.5,26.0,9.0,15.0,45.0,43.0,1021.2,1019.7,0.0,1.0,15.3,18.0,0,0.0,0,-30.2962,153.114,0
6.5,11.8,7.2,2.28,7.480000000000001,61.0,28.0,31.0,78.0,67.0,1008.3,1008.2,3.0,7.0,7.7,10.7,1,0.8,0,-36.757,144.2794,0
18.2,33.8,9.2,6.8,11.32,46.0,28.0,26.0,67.0,25.0,1006.0,1003.7,1.0,1.0,22.8,32.4,1,0.0,0,-29.4648,149.8343,0
12.4,31.8,0.0,16.0,11.4,41.0,17.0,24.0,16.0,14.0,1007.8,1004.4,0.0,0.0,23.8,30.5,0,0.0,0,-31.199,136.8206,0
17.2,25.5,0.0,6.4,5.58,46.0,11.0,24.0,58.0,48.0,1013.3,1012.5,8.0,8.0,19.7,24.0,0,27.8,1,-35.1082,147.3598,0
12.8,21.8,0.0,4.68,10.080000000000002,35.0,13.0,17.0,62.0,52.0,1018.2,1016.7,6.6,4.8,17.4,18.9,0,0.0,0,-34.9799,116.7314,1
10.5,14.9,3.4,1.0,3.2,26.0,9.0,15.0,90.0,65.0,1029.5,1028.9,7.0,6.0,11.2,14.0,1,0.0,0,-37.669,144.841,0
-0.1,14.7,0.0,3.4,9.9,30.0,6.0,15.0,60.0,43.0,1029.9,1025.9,1.0,5.0,7.2,12.3,0,0.0,0,-35.2809,149.13,0
16.7,32.9,0.0,5.18,9.94,35.0,7.0,17.0,69.0,37.0,1016.68,1011.9,3.4,2.6,20.1,30.2,0,0.0,0,-33.7511,150.6942,0
10.6,14.8,4.0,2.6,4.1,50.0,22.0,28.0,89.0,84.0,1013.7,1010.6,7.0,7.0,12.5,12.8,1,0.0,0,-38.3598,141.6032,0
-1.5,13.3,0.2,2.6,5.44,37.0,7.0,20.0,99.0,54.0,1029.7,1027.1,7.2,1.0,4.7,12.8,0,0.0,0,-37.5622,143.8503,0
10.6,19.3,0.2,6.4,1.1,59.0,39.0,20.0,67.0,81.0,1011.0,1008.1,6.0,8.0,13.9,14.9,0,2.8,1,-35.2809,149.13,0
17.2,26.1,0.0,8.4,7.359999999999999,31.0,9.0,9.0,32.0,23.0,1013.0,1011.3,7.0,8.0,18.4,25.1,0,0.0,0,-31.495,145.839,0
3.4,20.0,0.0,4.6,10.3,31.0,13.0,13.0,77.0,28.0,1023.6,1020.0,0.0,1.0,9.3,18.9,0,0.0,0,-34.208,142.1246,0
10.9,26.0,0.0,6.36,10.34,44.0,20.0,28.0,53.0,43.0,1020.7,1015.2,3.0,2.6,17.0,24.0,0,0.0,0,-34.0278,115.1058,0
-0.6,2.3,0.2,2.08,2.0,80.0,35.0,33.0,96.0,97.0,1008.52,1006.0400000000002,7.8,8.0,-0.3,0.8,0,1.0,0,-35.5294,148.7778,0
18.5,22.1,15.0,0.2,0.0,22.0,2.0,13.0,91.0,72.0,1016.0,1012.8,7.6,7.2,19.3,21.7,1,3.4,1,-34.9285,138.6007,0
8.6,21.9,0.0,2.44,6.540000000000001,33.0,7.0,18.8,89.0,41.8,1021.6,1018.76,4.2,3.2,12.5,18.92,0,0.0,0,-35.4244,149.0888,0
19.8,29.1,0.0,3.4,5.0,33.0,9.0,17.0,74.0,55.0,1015.8,1012.1,7.0,5.0,24.8,28.4,0,0.2,0,-27.4698,153.0251,0
11.1,24.8,0.0,3.6,8.7,41.0,15.0,19.0,61.0,38.0,1017.1,1013.2,6.0,3.6,15.4,22.9,0,0.0,0,-37.9144,141.2692,0
1.0,15.4,1.2,1.0,7.5,28.0,9.0,13.0,97.0,46.0,1034.4,1033.9,1.0,2.0,6.3,14.5,1,0.0,0,-36.757,144.2794,0
14.5,20.5,18.0,2.84,5.180000000000001,43.0,15.0,26.0,85.0,73.0,1021.7,1021.4,7.0,5.0,16.4,19.3,1,4.8,1,-33.8789,150.743,0
2.7,17.1,33.4,1.88,9.28,31.0,6.0,17.0,72.0,51.0,1018.2,1016.3,2.6,2.0,8.7,15.6,1,0.0,0,-36.0737,146.9135,0
25.2,33.4,0.0,9.8,11.7,37.0,15.0,17.0,57.0,49.0,1012.7,1008.8,4.0,2.2,29.5,31.4,0,0.0,0,-19.259,146.8169,0
14.5,23.0,0.0,5.32,10.58,31.0,13.0,17.0,65.0,57.0,1016.1,1016.5,4.6,4.2,20.2,19.9,0,0.0,0,-34.9799,116.7314,1
14.8,29.1,0.0,4.459999999999999,7.94,26.0,0.0,20.0,97.0,57.0,1018.6,1013.8,3.4,1.6,18.2,27.4,0,0.2,0,-33.8789,150.743,1
13.8,20.6,0.0,2.24,4.16,37.0,7.0,0.0,75.0,60.0,1023.0,1021.0,5.2,6.4,16.8,20.1,0,0.0,0,-28.0167,153.4,0
14.5,18.2,1.2,2.48,4.460000000000001,44.0,15.0,22.0,84.0,88.0,1007.3,1007.7,7.0,8.0,16.0,13.8,1,6.4,1,-29.4648,149.8343,0
13.1,23.5,0.0,7.0,6.4,39.0,17.0,17.0,83.0,45.0,1018.0,1017.3,8.0,4.0,15.1,21.8,0,0.0,0,-37.8289,140.7821,1
16.7,29.0,0.0,7.439999999999999,5.42,41.0,4.0,19.0,51.0,41.0,1007.9,1008.9,3.6,7.4,21.7,24.7,0,22.2,1,-35.4244,149.0888,0
16.8,38.2,1.4,7.719999999999999,9.32,41.0,13.0,2.0,57.0,22.0,1016.3,1013.58,2.4,1.0,25.5,37.4,1,0.0,0,-32.9829,121.6309,0
14.2,22.1,0.0,3.8,4.2,57.0,31.0,17.0,38.0,35.0,1028.1,1026.4,5.0,6.0,15.3,21.4,0,0.0,0,-31.669,116.0197,0
17.3,27.8,0.0,5.0,9.1,39.0,24.0,30.0,64.0,69.0,1018.0,1016.6,1.0,1.0,24.9,26.8,0,0.4,0,-30.2962,153.114,1
18.7,28.1,0.0,4.8,10.9,31.0,11.0,24.0,80.0,60.0,1017.7,1014.3,2.0,1.0,21.0,26.1,0,0.0,0,-33.9399,151.1753,1
10.2,18.2,12.0,5.0,9.3,56.0,41.0,35.0,66.0,43.0,1019.1,1017.9,7.0,2.8,12.2,16.8,1,0.0,0,-31.199,136.8206,0
15.9,23.4,2.6,5.08,10.34,39.0,13.0,17.0,67.0,63.0,1020.04,1018.36,5.8,4.2,19.1,22.6,1,1.0,0,-33.7511,150.6942,0
4.5,8.6,0.0,2.4,3.4799999999999995,67.0,28.0,28.0,97.0,96.0,1016.46,1014.94,7.6,7.4,6.3,6.9,0,0.0,0,-35.5294,148.7778,0
13.2,17.5,0.0,6.08,4.06,41.0,22.0,24.0,89.0,46.0,1017.0,1020.1,8.0,7.0,13.3,16.1,0,0.0,0,-37.5622,143.8503,0
3.7,19.2,0.0,5.56,7.779999999999999,39.0,19.0,15.0,52.0,30.0,1026.0,1024.8000000000002,1.8,1.6,12.8,18.3,0,0.0,0,-32.9829,121.6309,0
7.0,18.0,0.0,2.4,8.5,24.0,7.0,11.0,86.0,42.0,1025.9,1023.2,1.0,3.0,11.1,17.7,0,0.0,0,-31.199,136.8206,0
8.4,20.9,0.0,2.6,9.8,31.0,13.0,20.0,59.0,53.0,1028.2,1024.7,1.0,1.0,14.9,19.1,0,0.0,0,-33.9399,151.1753,0
8.6,25.0,0.0,5.12,2.34,35.0,4.0,11.0,72.0,73.0,1019.6,1017.8,5.6,7.8,16.8,17.7,0,0.2,0,-35.4244,149.0888,0
7.3,18.8,0.0,1.2,6.5,22.0,6.0,9.0,72.0,47.0,1023.2,1020.7,6.0,3.0,10.4,17.8,0,0.0,0,-31.9505,115.8605,0
7.6,17.6,10.2,0.4,4.4,37.0,20.0,20.0,92.0,59.0,1030.7,1028.3,7.0,5.0,12.7,16.2,1,4.6,1,-33.9399,151.1753,0
19.3,24.1,0.0,6.8,11.5,40.4,17.0,24.0,78.0,85.0,1009.5,1007.0,6.0,1.0,21.9,22.5,0,0.0,0,-35.0228,117.8814,0
10.6,18.6,9.4,1.84,5.48,43.0,9.0,20.0,89.4,67.0,1019.0,1018.3,4.6,5.8,15.4,16.9,1,0.2,0,-34.0278,115.1058,0
7.7,14.8,3.2,0.2,4.7,30.0,11.0,11.0,89.0,89.0,1007.8,1004.6,4.0,7.0,10.5,12.8,1,3.4,1,-34.4747,138.9961,0
16.0,20.4,8.2,5.96,1.58,63.0,39.0,20.0,69.0,92.0,1018.5,1017.6,1.0,8.0,17.4,15.6,1,78.6,1,-34.4278,150.8931,0
17.7,28.8,8.4,1.6,8.3,48.0,9.0,26.0,93.0,63.0,1008.7,1009.3,5.0,2.0,20.8,26.6,1,18.8,1,-38.1026,147.0654,0
13.1,18.6,0.6,3.2,9.7,41.0,24.0,20.0,59.0,61.0,1014.1,1012.5,3.0,2.0,16.9,17.5,0,0.0,0,-29.0408,167.9547,0
27.5,41.0,0.0,8.0,10.1,37.0,15.0,17.0,61.0,53.0,1010.5,1005.5,1.0,5.4,33.0,37.4,0,0.0,0,-14.4647,132.2661,0
2.4,26.6,0.0,7.2,11.4,31.0,0.0,11.0,18.0,10.0,1022.7,1018.0,0.0,0.0,16.8,25.4,0,0.0,0,-23.698,133.8807,0
6.2,13.9,0.0,1.6,0.2,31.0,15.0,13.0,88.0,77.0,1023.9,1025.5,8.0,6.0,12.1,13.6,0,0.8,0,-38.1026,147.0654,0
10.0,29.4,0.0,4.92,8.860000000000001,89.0,22.0,41.0,41.0,34.0,1009.7,1005.4,1.8,5.4,23.6,24.8,0,4.6,1,-37.8232,145.0078,0
-2.4,23.1,0.0,5.72,9.32,29.4,13.8,11.4,38.0,23.0,1019.9,1017.54,0.4,1.4,16.3,22.5,0,0.0,0,-32.9829,121.6309,0
5.1,19.4,0.0,2.2,10.2,26.0,7.0,6.0,66.0,43.0,1025.3,1021.4,0.0,1.0,12.5,19.3,0,0.0,0,-31.9505,115.8605,0
10.7,18.8,1.8,2.6,5.2,37.0,0.0,19.0,74.0,44.0,1027.6,1026.4,7.0,6.0,13.1,18.0,1,0.0,0,-37.8289,140.7821,0
19.6,33.7,0.0,10.8,13.0,44.0,19.0,17.0,59.0,28.0,1017.4,1013.2,1.0,2.0,25.1,32.9,0,0.0,0,-29.4648,149.8343,0
20.1,33.6,0.0,7.4,10.2,33.0,4.0,15.0,63.0,24.0,1019.06,1015.7,1.8,4.2,24.4,32.9,0,0.0,0,-33.7511,150.6942,0
5.0,28.4,0.0,6.04,10.68,33.0,11.0,20.0,36.0,15.0,1017.3,1014.5,3.0,8.0,16.7,26.8,0,0.0,0,-37.5622,143.8503,0
0.3,11.5,0.0,1.2,5.4,22.0,2.0,13.0,91.0,69.0,1036.0,1033.8,1.0,7.0,5.2,10.9,0,0.2,0,-35.1082,147.3598,0
7.7,16.8,0.0,2.8,9.5,38.2,20.0,19.0,61.0,40.0,1020.3,1018.1,1.0,5.0,9.6,15.8,0,0.0,0,-33.8688,151.2093,0
16.7,25.0,0.0,6.0,0.1,48.0,22.0,19.0,31.0,56.0,1010.4,1008.4,5.2,4.8,21.9,22.7,0,1.0,0,-34.9285,138.6007,0
5.8,16.8,1.2,2.52,6.380000000000001,37.0,19.0,13.0,96.0,47.0,1019.54,1014.94,4.6,6.6,8.0,16.2,1,0.0,0,-35.5294,148.7778,0
14.4,25.4,0.0,4.6,9.2,39.0,7.0,26.0,92.0,56.0,1025.7,1023.3,8.0,1.0,17.8,24.5,0,0.2,0,-38.1026,147.0654,1
9.9,28.3,0.0,4.2,9.6,24.0,0.0,7.0,72.0,33.0,1017.0,1013.5,2.2,2.4,16.7,27.9,0,0.0,0,-37.9144,141.2692,0
5.6,21.3,0.0,2.6,10.4,30.0,11.0,15.0,71.0,51.0,1018.1,1015.5,1.0,1.0,13.8,20.5,0,0.0,0,-31.9402,115.9674,0
4.7,22.8,0.0,0.8,9.9,31.0,7.0,11.0,74.0,52.0,1021.8,1018.7,6.0,2.6,13.9,22.2,0,0.0,0,-37.8289,140.7821,0
16.9,23.8,9.2,2.8,7.9,48.0,13.0,24.0,78.0,69.0,1006.3,1007.3,7.0,6.0,21.3,21.4,1,7.8,1,-31.9402,115.9674,0
11.0,34.8,0.0,6.92,12.28,37.0,6.0,13.0,75.0,14.0,1021.4,1018.6,2.0,2.6,18.0,32.8,0,0.0,0,-36.3339,141.6503,0
15.1,23.7,0.0,7.0,1.4,35.0,7.0,9.0,85.0,83.0,1013.7,1013.1,8.0,8.0,17.4,19.5,0,8.2,1,-37.7037,145.0831,0
17.3,19.3,0.4,16.2,5.5,52.0,20.0,28.0,96.0,67.0,1004.5,1009.5,8.0,7.0,17.3,18.8,0,5.2,1,-38.3598,141.6032,0
8.5,13.8,3.0,0.8,5.4,46.0,24.0,17.0,80.0,79.0,1021.0,1022.5,6.0,8.0,12.2,11.6,1,2.2,1,-38.3598,141.6032,0
16.7,21.4,1.2,3.2,6.9,36.8,6.0,24.0,70.0,60.0,1019.8,1016.4,7.0,4.0,18.1,20.9,1,0.4,0,-35.0228,117.8814,1
4.9,15.5,0.0,2.64,5.18,46.0,17.0,15.0,56.0,49.0,1019.4599999999998,1018.38,6.2,5.4,7.5,15.2,0,0.0,0,-35.5294,148.7778,0
19.2,25.6,0.4,5.6,3.6,46.0,24.0,22.0,85.0,70.0,1010.2,1009.7,7.0,7.0,20.7,24.2,0,0.0,0,-33.9399,151.1753,0
16.6,38.2,0.0,10.32,9.64,46.0,20.0,19.0,41.0,12.0,1015.5,1012.26,0.2,2.0,26.6,37.1,0,0.0,0,-32.9829,121.6309,0
21.1,34.3,0.0,8.440000000000001,8.28,61.0,33.0,33.0,20.0,28.0,1008.3,1013.5,5.2,3.4,29.7,26.4,0,0.0,0,-37.5622,143.8503,0
4.2,21.5,0.0,2.8,9.4,48.0,11.0,24.0,54.0,29.0,1016.7,1012.0,1.0,0.0,13.3,20.3,0,0.0,0,-38.1026,147.0654,0
20.3,35.7,0.0,10.0,12.44,43.0,9.0,15.0,25.0,13.0,1010.8,1009.7,0.6,1.0,28.2,33.7,0,0.0,0,-31.495,145.839,0
19.1,28.7,0.0,8.0,10.7,31.0,4.0,13.0,56.0,48.0,1014.8,1013.8,3.0,3.0,25.7,27.4,0,0.0,0,-27.4698,153.0251,1
3.3,14.5,0.0,2.0,4.5,28.0,6.0,17.0,99.0,81.0,1025.4,1024.9,8.0,6.0,8.9,12.8,0,0.0,0,-34.4747,138.9961,0
17.4,24.9,0.0,6.760000000000001,9.86,30.0,13.0,15.0,80.0,71.0,1015.4,1016.6,3.8,5.6,23.1,21.9,0,1.4,1,-34.0278,115.1058,0
17.3,28.4,0.2,3.26,6.82,24.0,4.0,13.0,96.0,57.0,1018.2,1015.4,6.8,4.4,21.9,27.5,0,4.4,1,-33.8789,150.743,1
5.6,14.5,1.8,2.2,1.9,50.0,28.0,33.0,87.0,78.0,1016.0,1011.8,8.0,6.0,8.2,12.3,1,6.6,1,-37.8289,140.7821,0
7.9,14.6,0.0,2.0,6.4,43.0,20.0,11.0,84.0,55.0,1023.8,1023.6,3.0,6.0,10.0,12.8,0,0.0,0,-31.495,145.839,0
7.3,14.1,5.4,3.6,7.1800000000000015,56.0,17.0,22.0,77.0,46.0,1011.48,1012.3,6.0,6.8,9.9,12.5,1,1.0,0,-32.9829,121.6309,0
3.1,8.8,0.0,1.48,7.6,26.0,13.0,9.0,22.0,41.0,1025.8,1022.88,3.0,4.2,5.3,5.9,0,0.0,0,-35.5294,148.7778,0
20.7,32.9,0.0,11.04,12.06,46.0,15.0,20.0,38.0,25.0,1015.3,1013.7,1.4,3.4,27.1,31.9,0,0.0,0,-35.4244,149.0888,0
15.4,37.8,0.0,10.12,9.32,37.0,20.0,15.0,42.0,14.0,1016.48,1013.28,0.2,1.6,26.5,36.8,0,0.0,0,-32.9829,121.6309,0
24.8,31.4,0.6,6.6,5.5,43.0,9.0,22.0,84.0,63.0,1012.3,1009.3,7.0,7.0,27.0,30.4,0,9.2,1,-19.259,146.8169,0
5.4,13.9,9.4,2.8,7.5,54.0,20.0,24.0,66.0,51.0,1023.0,1022.6,7.0,7.0,9.6,11.5,1,0.0,0,-35.2809,149.13,0
13.7,19.8,0.0,4.960000000000001,9.28,39.0,15.0,20.0,74.0,70.0,1010.4,1009.4,6.0,6.2,16.3,17.8,0,3.2,1,-34.9799,116.7314,1
10.0,19.7,0.0,3.6,1.8,17.0,9.0,2.0,49.0,33.0,1021.5,1018.8,7.0,7.0,12.9,18.9,0,0.0,0,-31.495,145.839,0
16.0,30.6,0.0,10.4,9.720000000000002,46.0,33.0,20.0,66.0,28.0,1023.1,1020.8,0.0,0.2,19.0,28.5,0,0.0,0,-31.199,136.8206,0
16.4,31.7,0.0,9.4,11.5,41.0,31.0,11.0,48.0,22.0,1023.1,1019.5,1.0,4.0,22.3,30.8,0,0.0,0,-29.4648,149.8343,0
18.7,31.3,0.0,4.8,10.4,28.0,13.0,22.0,75.0,42.0,1015.8,1012.1,0.0,1.0,22.7,29.9,0,0.0,0,-12.4634,130.8456,0
11.8,26.8,0.0,6.6,10.02,41.0,28.0,13.0,40.0,25.0,1013.0,1010.3,1.6,1.4,17.9,26.1,0,0.0,0,-33.8789,150.743,0
6.1,16.8,3.6,2.56,4.6,76.0,13.0,35.0,92.0,52.0,996.4,992.8,8.0,2.0,12.7,16.6,1,27.4,1,-38.1026,147.0654,0
17.4,36.4,0.0,7.8,10.9,30.0,6.0,13.0,50.0,19.0,1018.0,1014.6,2.2,4.4,24.6,35.3,0,0.0,0,-36.0737,146.9135,0
24.5,33.5,25.4,9.4,7.1,35.0,13.0,22.0,74.0,60.0,1007.4,1004.0,7.0,7.0,29.7,32.8,1,0.6,0,-12.4634,130.8456,0
18.4,23.9,15.2,5.2,6.600000000000001,52.0,19.0,24.0,88.0,87.0,1007.6,1002.6,7.0,8.0,21.2,21.1,1,0.0,0,-23.698,133.8807,0
12.2,29.7,0.0,5.640000000000001,10.46,30.0,9.0,19.0,57.0,32.0,1014.4,1012.5,3.4,3.4,18.0,28.0,0,0.0,0,-36.0737,146.9135,1
6.3,12.3,0.0,2.32,7.119999999999999,52.0,20.0,26.0,79.0,54.0,1025.3,1025.1,8.0,8.0,9.2,10.6,0,0.2,0,-36.757,144.2794,0
11.2,18.0,0.2,2.0,7.3,34.0,9.0,19.0,65.0,55.0,1028.5,1027.8,6.0,1.0,16.0,16.2,0,0.0,0,-35.0228,117.8814,1
12.8,29.2,0.0,3.2,5.7,61.0,13.0,28.0,59.0,38.0,1004.9,1001.5,1.0,4.0,21.7,27.3,0,3.2,1,-32.7944,151.8347,0
10.4,14.7,0.2,3.76,8.14,22.0,0.0,11.0,76.0,68.0,1024.56,1018.2,6.2,4.6,12.2,14.0,0,0.0,0,-34.0278,115.1058,1
8.9,29.0,0.0,7.6,10.6,39.0,4.0,17.0,63.0,17.0,1008.0,1005.2,6.0,4.0,17.3,28.0,0,0.0,0,-34.4747,138.9961,0
-0.8,16.0,0.0,4.0,9.7,17.0,6.0,6.0,80.0,41.0,1035.1,1031.8,0.0,1.0,5.5,15.9,0,0.0,0,-35.1082,147.3598,0
11.9,22.7,0.0,5.2,1.4,24.0,9.0,11.0,86.0,66.0,1012.6,1009.3,8.0,8.0,15.7,21.6,0,0.0,0,-38.1026,147.0654,0
20.2,25.0,77.4,7.4,0.2,43.0,19.0,15.0,95.0,86.0,1021.6,1020.8,7.0,8.0,21.1,23.8,1,3.4,1,-33.8688,151.2093,0
14.7,28.1,0.0,3.2,8.8,19.0,2.0,6.0,72.0,47.0,1020.9,1015.0,4.0,2.0,20.4,27.3,0,0.0,0,-27.4698,153.0251,1
3.3,24.8,0.0,6.24,9.46,41.0,19.0,20.0,44.0,26.0,1017.06,1014.72,0.4,0.8,16.7,23.9,0,0.0,0,-32.9829,121.6309,0
23.3,38.9,0.0,15.8,10.2,48.0,31.0,7.0,25.0,17.0,1010.0,1005.8,5.0,5.0,29.7,37.3,0,0.0,0,-23.698,133.8807,0
